date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-10-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-10,California,State,Delta,388.0,100.0,931.14285714285,98.877427184466
2021-10-10,California,State,Other,0.0,0.0,9.85714285714,1.046723300971
2021-10-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-10,California,State,Omicron,0.0,0.0,0.42857142857,0.045509708738
2021-10-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-10,California,State,Total,388.0,100.0,941.71428571428,100.0
2021-10-10,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-10,California,State,Mu,0.0,0.0,0.28571428571,0.030339805825
2021-10-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-11,California,State,Other,3.0,0.29,7.85714285714,0.891410048622
2021-10-11,California,State,Omicron,0.0,0.0,0.42857142857,0.048622366288
2021-10-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-11,California,State,Mu,1.0,0.1,0.28571428571,0.032414910859
2021-10-11,California,State,Total,1041.0,100.0,881.42857142857,100.0
2021-10-11,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-11,California,State,Delta,1037.0,99.62,872.85714285714,99.02755267423
2021-10-12,California,State,Mu,0.0,0.0,0.28571428571,0.032252862442
2021-10-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-12,California,State,Total,1279.0,100.0,885.85714285714,100.0
2021-10-12,California,State,Delta,1274.0,99.61,878.57142857142,99.177552007741
2021-10-12,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-12,California,State,Other,2.0,0.16,6.14285714285,0.693436542493
2021-10-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-12,California,State,Omicron,3.0,0.23,0.85714285714,0.096758587325
2021-10-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-13,California,State,Delta,955.0,99.69,872.85714285714,99.349593495935
2021-10-13,California,State,Mu,0.0,0.0,0.14285714285,0.016260162602
2021-10-13,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-13,California,State,Omicron,0.0,0.0,0.71428571428,0.081300813008
2021-10-13,California,State,Other,3.0,0.31,4.85714285714,0.552845528455
2021-10-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-13,California,State,Total,958.0,100.0,878.57142857142,100.0
2021-10-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-14,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-14,California,State,Other,4.0,0.42,4.14285714285,0.470168612192
2021-10-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-14,California,State,Total,952.0,100.0,881.14285714285,100.0
2021-10-14,California,State,Mu,0.0,0.0,0.14285714285,0.016212710765
2021-10-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-14,California,State,Delta,947.0,99.47,876.14285714285,99.432555123217
2021-10-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-14,California,State,Omicron,1.0,0.11,0.71428571428,0.081063553826
2021-10-15,California,State,Delta,1081.0,99.27,911.71428571428,99.470074812968
2021-10-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-15,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-15,California,State,Other,8.0,0.73,4.0,0.436408977556
2021-10-15,California,State,Total,1089.0,100.0,916.57142857142,100.0
2021-10-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-15,California,State,Omicron,0.0,0.0,0.71428571428,0.077930174564
2021-10-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-15,California,State,Mu,0.0,0.0,0.14285714285,0.015586034913
2021-10-16,California,State,Delta,606.0,97.9,898.28571428571,99.399304457793
2021-10-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-16,California,State,Other,12.0,1.94,4.57142857142,0.505848877648
2021-10-16,California,State,Omicron,1.0,0.16,0.71428571428,0.079038887132
2021-10-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-16,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-16,California,State,Mu,0.0,0.0,0.14285714285,0.015807777426
2021-10-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-16,California,State,Total,619.0,100.0,903.71428571428,100.0
2021-10-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-17,California,State,Other,9.0,2.67,5.85714285714,0.653386454183
2021-10-17,California,State,Delta,328.0,97.33,889.71428571428,99.250996015936
2021-10-17,California,State,Mu,0.0,0.0,0.14285714285,0.01593625498
2021-10-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-17,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-17,California,State,Total,337.0,100.0,896.42857142857,100.0
2021-10-17,California,State,Omicron,0.0,0.0,0.71428571428,0.0796812749
2021-10-18,California,State,Other,9.0,0.59,6.71428571428,0.694649719184
2021-10-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-18,California,State,Omicron,2.0,0.13,1.0,0.103458468815
2021-10-18,California,State,Total,1532.0,100.0,966.57142857142,100.0
2021-10-18,California,State,Delta,1521.0,99.28,958.85714285714,99.201891812001
2021-10-18,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-19,California,State,Delta,1456.0,99.66,984.85714285714,99.222797927461
2021-10-19,California,State,Total,1461.0,100.0,992.57142857142,100.0
2021-10-19,California,State,Omicron,1.0,0.07,0.71428571428,0.071963154865
2021-10-19,California,State,Other,4.0,0.27,7.0,0.705238917674
2021-10-19,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-20,California,State,Omicron,1.0,0.08,0.85714285714,0.083206212731
2021-10-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-20,California,State,Total,1221.0,100.0,1030.14285714285,100.0
2021-10-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-20,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-20,California,State,Delta,1214.0,99.43,1021.85714285714,99.195673276938
2021-10-20,California,State,Other,6.0,0.49,7.42857142857,0.721120510331
2021-10-21,California,State,Total,1205.0,100.0,1066.28571428571,100.0
2021-10-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-21,California,State,Delta,1195.0,99.17,1057.28571428571,99.155948553055
2021-10-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-21,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-21,California,State,Omicron,0.0,0.0,0.71428571428,0.066988210075
2021-10-21,California,State,Other,10.0,0.83,8.28571428571,0.77706323687
2021-10-22,California,State,Total,993.0,100.0,1052.57142857142,100.0
2021-10-22,California,State,Omicron,0.0,0.0,0.71428571428,0.06786102063
2021-10-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-22,California,State,Delta,987.0,99.4,1043.85714285714,99.172095548317
2021-10-22,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-22,California,State,Other,6.0,0.6,8.0,0.760043431053
2021-10-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-23,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-23,California,State,Other,2.0,0.27,6.57142857142,0.613169821381
2021-10-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-23,California,State,Delta,750.0,99.6,1064.42857142857,99.320181284991
2021-10-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-23,California,State,Total,753.0,100.0,1071.71428571428,100.0
2021-10-23,California,State,Omicron,1.0,0.13,0.71428571428,0.066648893628
2021-10-24,California,State,Total,541.0,100.0,1100.85714285714,100.0
2021-10-24,California,State,Omicron,1.0,0.18,0.85714285714,0.077861406696
2021-10-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-24,California,State,Other,5.0,0.92,6.0,0.545029846873
2021-10-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-24,California,State,Delta,535.0,98.89,1094.0,99.377108746431
2021-10-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-25,California,State,Omicron,3.0,0.14,1.0,0.084571704724
2021-10-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-25,California,State,Other,15.0,0.71,6.85714285714,0.579920260964
2021-10-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-25,California,State,Delta,2085.0,99.14,1174.57142857142,99.335508034312
2021-10-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-25,California,State,Total,2103.0,100.0,1182.42857142857,100.0
2021-10-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-26,California,State,Omicron,0.0,0.0,0.85714285714,0.069380203515
2021-10-26,California,State,Delta,1825.0,99.62,1227.28571428571,99.340888066605
2021-10-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-26,California,State,Total,1832.0,100.0,1235.42857142857,100.0
2021-10-26,California,State,Other,7.0,0.38,7.28571428571,0.58973172988
2021-10-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-27,California,State,Delta,1648.0,99.52,1289.28571428571,99.361444456677
2021-10-27,California,State,Other,6.0,0.36,7.28571428571,0.561488494991
2021-10-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-27,California,State,Total,1656.0,100.0,1297.57142857142,100.0
2021-10-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-27,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-27,California,State,Omicron,2.0,0.12,1.0,0.077067048332
2021-10-28,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-28,California,State,Omicron,0.0,0.0,1.0,0.077245641139
2021-10-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-28,California,State,Other,7.0,0.59,6.85714285714,0.52968439638
2021-10-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-28,California,State,Total,1184.0,100.0,1294.57142857142,100.0
2021-10-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-28,California,State,Delta,1177.0,99.41,1286.71428571428,99.393069962481
2021-10-29,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-29,California,State,Total,1056.0,100.0,1303.57142857142,100.0
2021-10-29,California,State,Other,9.0,0.85,7.28571428571,0.558904109589
2021-10-29,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-29,California,State,Omicron,2.0,0.19,1.28571428571,0.098630136986
2021-10-29,California,State,Delta,1045.0,98.96,1295.0,99.342465753425
2021-10-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-30,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-30,California,State,Total,964.0,100.0,1333.71428571428,100.0
2021-10-30,California,State,Delta,957.0,99.27,1324.57142857142,99.314481576692
2021-10-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-30,California,State,Omicron,1.0,0.1,1.28571428571,0.096401028278
2021-10-30,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-30,California,State,Other,6.0,0.62,7.85714285714,0.58911739503
2021-10-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-31,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-31,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-31,California,State,Mu,0.0,0.0,0.0,0.0
2021-10-31,California,State,Other,0.0,0.0,7.14285714285,0.533560986021
2021-10-31,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-31,California,State,Total,576.0,100.0,1338.71428571428,100.0
2021-10-31,California,State,Omicron,1.0,0.17,1.28571428571,0.096040977484
2021-10-31,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-31,California,State,Delta,575.0,99.83,1330.28571428571,99.370398036496
2021-11-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-01,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-01,California,State,Other,6.0,0.28,5.85714285714,0.436263034688
2021-11-01,California,State,Omicron,1.0,0.05,1.0,0.074483932752
2021-11-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-01,California,State,Delta,2123.0,99.67,1335.71428571428,99.48925303256
2021-11-01,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-01,California,State,Total,2130.0,100.0,1342.57142857142,100.0
2021-11-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-02,California,State,Omicron,3.0,0.16,1.42857142857,0.105507491032
2021-11-02,California,State,Other,13.0,0.68,6.71428571428,0.49588520785
2021-11-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-02,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-02,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-02,California,State,Total,1912.0,100.0,1354.0,100.0
2021-11-02,California,State,Delta,1896.0,99.16,1345.85714285714,99.398607301118
2021-11-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-03,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-03,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-03,California,State,Delta,1474.0,99.53,1321.0,99.398043641836
2021-11-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-03,California,State,Other,6.0,0.41,6.71428571428,0.505213372031
2021-11-03,California,State,Total,1481.0,100.0,1329.0,100.0
2021-11-03,California,State,Omicron,1.0,0.07,1.28571428571,0.096742986134
2021-11-04,California,State,Total,1607.0,100.0,1389.42857142857,100.0
2021-11-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-04,California,State,Omicron,1.0,0.06,1.42857142857,0.102817191034
2021-11-04,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-04,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-04,California,State,Delta,1599.0,99.5,1381.28571428571,99.413942011104
2021-11-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-04,California,State,Other,7.0,0.44,6.71428571428,0.483240797861
2021-11-05,California,State,Total,1310.0,100.0,1425.71428571428,100.0
2021-11-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-05,California,State,Other,19.0,1.45,8.14285714285,0.571142284569
2021-11-05,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-05,California,State,Delta,1289.0,98.4,1416.14285714285,99.328657314629
2021-11-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-05,California,State,Omicron,2.0,0.15,1.42857142857,0.100200400802
2021-11-06,California,State,Omicron,1.0,0.13,1.42857142857,0.101916021199
2021-11-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-06,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-06,California,State,Delta,790.0,99.25,1392.28571428571,99.32735426009
2021-11-06,California,State,Other,5.0,0.63,8.0,0.570729718712
2021-11-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-06,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-06,California,State,Total,796.0,100.0,1401.71428571428,100.0
2021-11-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-07,California,State,Other,1.0,0.21,8.14285714285,0.587023686921
2021-11-07,California,State,Total,474.0,100.0,1387.14285714285,100.0
2021-11-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-07,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-07,California,State,Omicron,0.0,0.0,1.28571428571,0.092687950566
2021-11-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-07,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-07,California,State,Delta,473.0,99.79,1377.71428571428,99.320288362513
2021-11-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-08,California,State,Omicron,2.0,0.11,1.42857142857,0.107227107013
2021-11-08,California,State,Other,14.0,0.8,9.28571428571,0.696976195582
2021-11-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-08,California,State,Delta,1730.0,99.08,1321.57142857142,99.195796697405
2021-11-08,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-08,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-08,California,State,Total,1746.0,100.0,1332.28571428571,100.0
2021-11-09,California,State,Total,1749.0,100.0,1309.0,100.0
2021-11-09,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-09,California,State,Omicron,0.0,0.0,1.0,0.076394194041
2021-11-09,California,State,Other,6.0,0.34,8.28571428571,0.632980464913
2021-11-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-09,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-09,California,State,Delta,1743.0,99.66,1299.71428571428,99.290625341046
2021-11-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-10,California,State,Other,8.0,0.49,8.57142857142,0.644399097841
2021-11-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-10,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-10,California,State,Omicron,1.0,0.06,1.0,0.075179894748
2021-11-10,California,State,Total,1629.0,100.0,1330.14285714285,100.0
2021-11-10,California,State,Delta,1620.0,99.45,1320.57142857142,99.280421007411
2021-11-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-11,California,State,Other,10.0,1.03,9.0,0.726308508185
2021-11-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-11,California,State,Total,970.0,100.0,1239.14285714285,100.0
2021-11-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-11,California,State,Omicron,0.0,0.0,0.85714285714,0.069172238875
2021-11-11,California,State,Delta,960.0,98.97,1229.28571428571,99.20451925294
2021-11-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-11,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-12,California,State,Total,1586.0,100.0,1278.57142857142,100.0
2021-11-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-12,California,State,Omicron,2.0,0.13,0.85714285714,0.067039106145
2021-11-12,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-12,California,State,Other,11.0,0.69,7.85714285714,0.614525139665
2021-11-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-12,California,State,Delta,1573.0,99.18,1269.85714285714,99.31843575419
2021-11-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-13,California,State,Total,916.0,100.0,1295.71428571428,100.0
2021-11-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-13,California,State,Omicron,0.0,0.0,0.71428571428,0.055126791621
2021-11-13,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-13,California,State,Other,5.0,0.55,7.85714285714,0.606394707828
2021-11-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-13,California,State,Delta,911.0,99.45,1287.14285714285,99.338478500551
2021-11-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-14,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-14,California,State,Delta,566.0,98.95,1300.42857142857,99.291012216405
2021-11-14,California,State,Total,572.0,100.0,1309.71428571428,100.0
2021-11-14,California,State,Omicron,1.0,0.17,0.85714285714,0.065445026178
2021-11-14,California,State,Other,5.0,0.87,8.42857142857,0.643542757417
2021-11-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-15,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-15,California,State,Total,1771.0,100.0,1313.28571428571,100.0
2021-11-15,California,State,Delta,1756.0,99.15,1304.14285714285,99.303818122484
2021-11-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-15,California,State,Other,14.0,0.79,8.42857142857,0.641792668335
2021-11-15,California,State,Omicron,1.0,0.06,0.71428571428,0.054389209181
2021-11-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-16,California,State,Omicron,1.0,0.06,0.85714285714,0.066423115244
2021-11-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-16,California,State,Other,13.0,0.82,9.42857142857,0.730654267685
2021-11-16,California,State,Total,1589.0,100.0,1290.42857142857,100.0
2021-11-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-16,California,State,Delta,1575.0,99.12,1280.14285714285,99.202922617071
2021-11-16,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-17,California,State,Delta,1510.0,98.89,1264.42857142857,99.104243645728
2021-11-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-17,California,State,Omicron,4.0,0.26,1.28571428571,0.100772589856
2021-11-17,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-17,California,State,Total,1527.0,100.0,1275.85714285714,100.0
2021-11-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-17,California,State,Other,13.0,0.85,10.14285714285,0.794983764416
2021-11-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-18,California,State,Delta,1208.0,99.34,1299.85714285714,99.150049035633
2021-11-18,California,State,Total,1216.0,100.0,1311.0,100.0
2021-11-18,California,State,Omicron,1.0,0.08,1.42857142857,0.108968072355
2021-11-18,California,State,Other,7.0,0.58,9.71428571428,0.740982892013
2021-11-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-18,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-19,California,State,Other,7.0,0.6,9.14285714285,0.731010850942
2021-11-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-11-19,California,State,Alpha,0.0,0.0,0.0,0.0
2021-11-19,California,State,Total,1164.0,100.0,1250.71428571428,100.0
2021-11-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-11-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-11-19,California,State,Omicron,2.0,0.17,1.42857142857,0.11422044546
2021-11-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-11-19,California,State,Delta,1155.0,99.23,1240.14285714285,99.154768703598
2021-11-20,California,State,Other,2.0,0.3,8.71428571428,0.716972261401
2021-11-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-11-20,California,State,Lambda,0.0,0.0,0.0,0.0
